#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1412192E-05   4.2125552E+06   4.2125552E+06   5.6162004E+06   1.4778353E+04   9.0577565E+04   4.2127592E+06   4.2125552E+06   4.1450883E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2263631E-05   4.2125545E+06   4.2125545E+06   5.6161159E+06   1.4778231E+04   9.0576941E+04   4.2127585E+06   4.2125545E+06   4.1450876E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3178594E-05   4.2125537E+06   4.2125537E+06   5.6160184E+06   1.4778090E+04   9.0576220E+04   4.2127577E+06   4.2125537E+06   4.1450868E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4161820E-05   4.2125529E+06   4.2125529E+06   5.6159058E+06   1.4777927E+04   9.0575389E+04   4.2127567E+06   4.2125529E+06   4.1450858E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5218403E-05   4.2125518E+06   4.2125518E+06   5.6157758E+06   1.4777739E+04   9.0574428E+04   4.2127556E+06   4.2125518E+06   4.1450847E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6353815E-05   4.2125507E+06   4.2125507E+06   5.6156257E+06   1.4777522E+04   9.0573319E+04   4.2127543E+06   4.2125507E+06   4.1450834E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7573938E-05   4.2125493E+06   4.2125493E+06   5.6154523E+06   1.4777272E+04   9.0572038E+04   4.2127528E+06   4.2125493E+06   4.1450820E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8885091E-05   4.2125477E+06   4.2125477E+06   5.6152521E+06   1.4776983E+04   9.0570559E+04   4.2127511E+06   4.2125477E+06   4.1450803E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0294066E-05   4.2125459E+06   4.2125459E+06   5.6150209E+06   1.4776648E+04   9.0568851E+04   4.2127491E+06   4.2125459E+06   4.1450783E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1808163E-05   4.2125438E+06   4.2125438E+06   5.6147540E+06   1.4776263E+04   9.0566878E+04   4.2127469E+06   4.2125438E+06   4.1450761E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3435222E-05   4.2125414E+06   4.2125414E+06   5.6144457E+06   1.4775817E+04   9.0564601E+04   4.2127442E+06   4.2125414E+06   4.1450735E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5183673E-05   4.2125386E+06   4.2125386E+06   5.6140897E+06   1.4775303E+04   9.0561971E+04   4.2127412E+06   4.2125386E+06   4.1450705E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7062573E-05   4.2125354E+06   4.2125354E+06   5.6136787E+06   1.4774708E+04   9.0558935E+04   4.2127376E+06   4.2125354E+06   4.1450670E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9081652E-05   4.2125317E+06   4.2125317E+06   5.6132041E+06   1.4774022E+04   9.0555428E+04   4.2127336E+06   4.2125317E+06   4.1450630E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1251371E-05   4.2125274E+06   4.2125274E+06   5.6126561E+06   1.4773230E+04   9.0551380E+04   4.2127289E+06   4.2125274E+06   4.1450584E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3582968E-05   4.2125224E+06   4.2125224E+06   5.6120233E+06   1.4772316E+04   9.0546705E+04   4.2127235E+06   4.2125224E+06   4.1450530E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.6088521E-05   4.2125167E+06   4.2125167E+06   5.6112927E+06   1.4771259E+04   9.0541307E+04   4.2127172E+06   4.2125167E+06   4.1450468E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8781007E-05   4.2125101E+06   4.2125101E+06   5.6104491E+06   1.4770040E+04   9.0535075E+04   4.2127100E+06   4.2125101E+06   4.1450397E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1674373E-05   4.2125024E+06   4.2125024E+06   5.6094750E+06   1.4768632E+04   9.0527879E+04   4.2127016E+06   4.2125024E+06   4.1450315E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4783608E-05   4.2124936E+06   4.2124936E+06   5.6083504E+06   1.4767006E+04   9.0519571E+04   4.2126920E+06   4.2124936E+06   4.1450220E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.8124816E-05   4.2124834E+06   4.2124834E+06   5.6070520E+06   1.4765128E+04   9.0509980E+04   4.2126808E+06   4.2124834E+06   4.1450110E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1715304E-05   4.2124717E+06   4.2124717E+06   5.6055530E+06   1.4762961E+04   9.0498906E+04   4.2126680E+06   4.2124717E+06   4.1449983E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5573670E-05   4.2124581E+06   4.2124581E+06   5.6038224E+06   1.4760458E+04   9.0486123E+04   4.2126531E+06   4.2124581E+06   4.1449837E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9719901E-05   4.2124424E+06   4.2124424E+06   5.6018246E+06   1.4757569E+04   9.0471365E+04   4.2126360E+06   4.2124424E+06   4.1449668E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.4175473E-05   4.2124243E+06   4.2124243E+06   5.5995184E+06   1.4754233E+04   9.0454331E+04   4.2126162E+06   4.2124243E+06   4.1449473E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8963466E-05   4.2124034E+06   4.2124034E+06   5.5968564E+06   1.4750383E+04   9.0434668E+04   4.2125934E+06   4.2124034E+06   4.1449247E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.4108680E-05   4.2123792E+06   4.2123792E+06   5.5937838E+06   1.4745937E+04   9.0411974E+04   4.2125670E+06   4.2123792E+06   4.1448987E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9637768E-05   4.2123513E+06   4.2123513E+06   5.5902377E+06   1.4740806E+04   9.0385784E+04   4.2125365E+06   4.2123513E+06   4.1448687E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.5579369E-05   4.2123191E+06   4.2123191E+06   5.5861454E+06   1.4734883E+04   9.0355560E+04   4.2125013E+06   4.2123191E+06   4.1448340E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1964260E-05   4.2122819E+06   4.2122819E+06   5.5814231E+06   1.4728047E+04   9.0320687E+04   4.2124607E+06   4.2122819E+06   4.1447939E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8825513E-05   4.2122390E+06   4.2122390E+06   5.5759747E+06   1.4720158E+04   9.0280454E+04   4.2124138E+06   4.2122390E+06   4.1447477E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0619867E-04   4.2121895E+06   4.2121895E+06   5.5696892E+06   1.4711054E+04   9.0234043E+04   4.2123597E+06   4.2121895E+06   4.1446943E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1412192E-04   4.2121323E+06   4.2121323E+06   5.5624392E+06   1.4700549E+04   9.0180516E+04   4.2122972E+06   4.2121323E+06   4.1446327E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
