#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1219527E-05   1.3977690E+07   1.3977690E+07   1.8629004E+07   -7.8319791E+04   -2.2317599E+06   1.3977703E+07   1.3977690E+07   7.8261952E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2056591E-05   1.3977689E+07   1.3977689E+07   1.8627778E+07   -7.8318818E+04   -2.2317163E+06   1.3977702E+07   1.3977689E+07   7.8261945E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2956107E-05   1.3977688E+07   1.3977688E+07   1.8626362E+07   -7.8317694E+04   -2.2316659E+06   1.3977700E+07   1.3977688E+07   7.8261936E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3922734E-05   1.3977687E+07   1.3977687E+07   1.8624726E+07   -7.8316396E+04   -2.2316077E+06   1.3977699E+07   1.3977687E+07   7.8261926E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4961479E-05   1.3977685E+07   1.3977685E+07   1.8622838E+07   -7.8314897E+04   -2.2315405E+06   1.3977697E+07   1.3977685E+07   7.8261915E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6077723E-05   1.3977683E+07   1.3977683E+07   1.8620658E+07   -7.8313166E+04   -2.2314629E+06   1.3977695E+07   1.3977683E+07   7.8261902E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7277247E-05   1.3977681E+07   1.3977681E+07   1.8618140E+07   -7.8311167E+04   -2.2313734E+06   1.3977692E+07   1.3977681E+07   7.8261887E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8566265E-05   1.3977678E+07   1.3977678E+07   1.8615233E+07   -7.8308859E+04   -2.2312699E+06   1.3977689E+07   1.3977678E+07   7.8261869E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9951453E-05   1.3977675E+07   1.3977675E+07   1.8611877E+07   -7.8306194E+04   -2.2311504E+06   1.3977686E+07   1.3977675E+07   7.8261849E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1439988E-05   1.3977672E+07   1.3977672E+07   1.8608002E+07   -7.8303117E+04   -2.2310125E+06   1.3977682E+07   1.3977672E+07   7.8261825E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3039579E-05   1.3977668E+07   1.3977668E+07   1.8603528E+07   -7.8299563E+04   -2.2308532E+06   1.3977678E+07   1.3977668E+07   7.8261798E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4758512E-05   1.3977663E+07   1.3977663E+07   1.8598364E+07   -7.8295460E+04   -2.2306693E+06   1.3977673E+07   1.3977663E+07   7.8261767E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6605691E-05   1.3977658E+07   1.3977658E+07   1.8592401E+07   -7.8290722E+04   -2.2304570E+06   1.3977667E+07   1.3977658E+07   7.8261731E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8590683E-05   1.3977652E+07   1.3977652E+07   1.8585517E+07   -7.8285250E+04   -2.2302118E+06   1.3977660E+07   1.3977652E+07   7.8261690E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.0723772E-05   1.3977644E+07   1.3977644E+07   1.8577572E+07   -7.8278932E+04   -2.2299287E+06   1.3977653E+07   1.3977644E+07   7.8261642E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3016006E-05   1.3977636E+07   1.3977636E+07   1.8568400E+07   -7.8271637E+04   -2.2296018E+06   1.3977644E+07   1.3977636E+07   7.8261586E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5479259E-05   1.3977627E+07   1.3977627E+07   1.8557814E+07   -7.8263214E+04   -2.2292245E+06   1.3977633E+07   1.3977627E+07   7.8261522E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8126289E-05   1.3977616E+07   1.3977616E+07   1.8545596E+07   -7.8253488E+04   -2.2287888E+06   1.3977621E+07   1.3977616E+07   7.8261448E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.0970809E-05   1.3977603E+07   1.3977603E+07   1.8531497E+07   -7.8242258E+04   -2.2282858E+06   1.3977608E+07   1.3977603E+07   7.8261363E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4027552E-05   1.3977588E+07   1.3977588E+07   1.8515227E+07   -7.8229292E+04   -2.2277052E+06   1.3977592E+07   1.3977588E+07   7.8261264E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7312352E-05   1.3977571E+07   1.3977571E+07   1.8496457E+07   -7.8214322E+04   -2.2270349E+06   1.3977573E+07   1.3977571E+07   7.8261150E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.0842224E-05   1.3977552E+07   1.3977552E+07   1.8474803E+07   -7.8197038E+04   -2.2262612E+06   1.3977552E+07   1.3977552E+07   7.8261019E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.4635452E-05   1.3977529E+07   1.3977529E+07   1.8449827E+07   -7.8177084E+04   -2.2253682E+06   1.3977528E+07   1.3977529E+07   7.8260867E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.8711684E-05   1.3977503E+07   1.3977503E+07   1.8421025E+07   -7.8154047E+04   -2.2243375E+06   1.3977499E+07   1.3977503E+07   7.8260692E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3092035E-05   1.3977473E+07   1.3977473E+07   1.8387817E+07   -7.8127453E+04   -2.2231480E+06   1.3977467E+07   1.3977473E+07   7.8260489E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.7799195E-05   1.3977438E+07   1.3977438E+07   1.8349539E+07   -7.8096754E+04   -2.2217755E+06   1.3977429E+07   1.3977438E+07   7.8260256E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.2857546E-05   1.3977398E+07   1.3977398E+07   1.8305429E+07   -7.8061319E+04   -2.2201919E+06   1.3977385E+07   1.3977398E+07   7.8259985E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.8293289E-05   1.3977352E+07   1.3977352E+07   1.8254616E+07   -7.8020418E+04   -2.2183649E+06   1.3977335E+07   1.3977352E+07   7.8259674E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4134581E-05   1.3977299E+07   1.3977299E+07   1.8196103E+07   -7.7973214E+04   -2.2162576E+06   1.3977277E+07   1.3977299E+07   7.8259314E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.0411680E-05   1.3977237E+07   1.3977237E+07   1.8128751E+07   -7.7918738E+04   -2.2138273E+06   1.3977210E+07   1.3977237E+07   7.8258898E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.7157099E-05   1.3977165E+07   1.3977165E+07   1.8051266E+07   -7.7855879E+04   -2.2110252E+06   1.3977132E+07   1.3977165E+07   7.8258417E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0440578E-04   1.3977083E+07   1.3977083E+07   1.7962175E+07   -7.7783352E+04   -2.2077949E+06   1.3977043E+07   1.3977083E+07   7.8257863E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1219527E-04   1.3976988E+07   1.3976988E+07   1.7859808E+07   -7.7699685E+04   -2.2040722E+06   1.3976939E+07   1.3976988E+07   7.8257222E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2056591E-04   1.3976878E+07   1.3976878E+07   1.7742278E+07   -7.7603180E+04   -2.1997834E+06   1.3976820E+07   1.3976878E+07   7.8256482E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2956107E-04   1.3976751E+07   1.3976751E+07   1.7607461E+07   -7.7491887E+04   -2.1948441E+06   1.3976682E+07   1.3976751E+07   7.8255627E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3922734E-04   1.3976605E+07   1.3976605E+07   1.7452975E+07   -7.7363568E+04   -2.1891581E+06   1.3976523E+07   1.3976605E+07   7.8254640E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4961479E-04   1.3976436E+07   1.3976436E+07   1.7276165E+07   -7.7215655E+04   -2.1826156E+06   1.3976339E+07   1.3976436E+07   7.8253500E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6077723E-04   1.3976240E+07   1.3976240E+07   1.7074086E+07   -7.7045203E+04   -2.1750919E+06   1.3976127E+07   1.3976240E+07   7.8252184E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7277247E-04   1.3976014E+07   1.3976014E+07   1.6843499E+07   -7.6848843E+04   -2.1664453E+06   1.3975882E+07   1.3976014E+07   7.8250663E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8566265E-04   1.3975754E+07   1.3975754E+07   1.6580874E+07   -7.6622724E+04   -2.1565156E+06   1.3975599E+07   1.3975754E+07   7.8248906E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9951453E-04   1.3975453E+07   1.3975453E+07   1.6282408E+07   -7.6362450E+04   -2.1451224E+06   1.3975273E+07   1.3975453E+07   7.8246876E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1439988E-04   1.3975105E+07   1.3975105E+07   1.5944061E+07   -7.6063018E+04   -2.1320627E+06   1.3974895E+07   1.3975105E+07   7.8244531E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3039579E-04   1.3974704E+07   1.3974704E+07   1.5561619E+07   -7.5718744E+04   -2.1171100E+06   1.3974460E+07   1.3974704E+07   7.8241822E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4758512E-04   1.3974240E+07   1.3974240E+07   1.5130797E+07   -7.5323188E+04   -2.1000126E+06   1.3973957E+07   1.3974240E+07   7.8238692E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6605691E-04   1.3973704E+07   1.3973704E+07   1.4647380E+07   -7.4869084E+04   -2.0804928E+06   1.3973376E+07   1.3973704E+07   7.8235075E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8590683E-04   1.3973086E+07   1.3973086E+07   1.4107421E+07   -7.4348261E+04   -2.0582466E+06   1.3972705E+07   1.3973086E+07   7.8230895E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.0723772E-04   1.3972371E+07   1.3972371E+07   1.3507510E+07   -7.3751583E+04   -2.0329448E+06   1.3971931E+07   1.3972371E+07   7.8226064E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3016006E-04   1.3971544E+07   1.3971544E+07   1.2845117E+07   -7.3068893E+04   -2.0042355E+06   1.3971036E+07   1.3971544E+07   7.8220479E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
