#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1564903E-05   1.0075265E+07   1.0075265E+07   1.3429598E+07   3.1131745E+05   4.1874388E+06   1.0075291E+07   1.0075265E+07   7.0634373E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2427735E-05   1.0075259E+07   1.0075259E+07   1.3428958E+07   3.1131329E+05   4.1873612E+06   1.0075285E+07   1.0075259E+07   7.0634330E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3354941E-05   1.0075252E+07   1.0075252E+07   1.3428219E+07   3.1130847E+05   4.1872716E+06   1.0075278E+07   1.0075252E+07   7.0634280E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4351325E-05   1.0075245E+07   1.0075245E+07   1.3427365E+07   3.1130292E+05   4.1871681E+06   1.0075271E+07   1.0075245E+07   7.0634222E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5422046E-05   1.0075236E+07   1.0075236E+07   1.3426379E+07   3.1129650E+05   4.1870486E+06   1.0075262E+07   1.0075236E+07   7.0634156E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6572651E-05   1.0075226E+07   1.0075226E+07   1.3425241E+07   3.1128909E+05   4.1869107E+06   1.0075251E+07   1.0075226E+07   7.0634079E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7809101E-05   1.0075214E+07   1.0075214E+07   1.3423927E+07   3.1128054E+05   4.1867513E+06   1.0075239E+07   1.0075214E+07   7.0633990E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9137799E-05   1.0075200E+07   1.0075200E+07   1.3422409E+07   3.1127066E+05   4.1865673E+06   1.0075226E+07   1.0075200E+07   7.0633888E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0565629E-05   1.0075185E+07   1.0075185E+07   1.3420657E+07   3.1125925E+05   4.1863549E+06   1.0075210E+07   1.0075185E+07   7.0633769E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2099985E-05   1.0075167E+07   1.0075167E+07   1.3418633E+07   3.1124608E+05   4.1861096E+06   1.0075191E+07   1.0075167E+07   7.0633633E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3748817E-05   1.0075146E+07   1.0075146E+07   1.3416297E+07   3.1123087E+05   4.1858263E+06   1.0075170E+07   1.0075146E+07   7.0633475E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5520665E-05   1.0075121E+07   1.0075121E+07   1.3413600E+07   3.1121330E+05   4.1854992E+06   1.0075146E+07   1.0075121E+07   7.0633293E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7424706E-05   1.0075094E+07   1.0075094E+07   1.3410486E+07   3.1119302E+05   4.1851216E+06   1.0075117E+07   1.0075094E+07   7.0633083E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9470804E-05   1.0075061E+07   1.0075061E+07   1.3406891E+07   3.1116960E+05   4.1846855E+06   1.0075085E+07   1.0075061E+07   7.0632840E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1669557E-05   1.0075024E+07   1.0075024E+07   1.3402741E+07   3.1114256E+05   4.1841821E+06   1.0075047E+07   1.0075024E+07   7.0632560E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.4032354E-05   1.0074981E+07   1.0074981E+07   1.3397949E+07   3.1111134E+05   4.1836007E+06   1.0075004E+07   1.0074981E+07   7.0632236E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.6571434E-05   1.0074932E+07   1.0074932E+07   1.3392419E+07   3.1107529E+05   4.1829296E+06   1.0074953E+07   1.0074932E+07   7.0631863E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9299949E-05   1.0074874E+07   1.0074874E+07   1.3386034E+07   3.1103367E+05   4.1821548E+06   1.0074895E+07   1.0074874E+07   7.0631431E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.2232033E-05   1.0074808E+07   1.0074808E+07   1.3378666E+07   3.1098562E+05   4.1812602E+06   1.0074828E+07   1.0074808E+07   7.0630933E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.5382873E-05   1.0074732E+07   1.0074732E+07   1.3370161E+07   3.1093014E+05   4.1802275E+06   1.0074751E+07   1.0074732E+07   7.0630358E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
