#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0686352E-05   1.0665991E+07   1.0665991E+07   1.4216881E+07   -1.5877554E+05   -8.6380552E+06   1.0666019E+07   1.0665991E+07   9.0108231E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1483638E-05   1.0665991E+07   1.0665991E+07   1.4216194E+07   -1.5877410E+05   -8.6379429E+06   1.0666019E+07   1.0665991E+07   9.0108229E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2340407E-05   1.0665990E+07   1.0665990E+07   1.4215401E+07   -1.5877244E+05   -8.6378131E+06   1.0666019E+07   1.0665990E+07   9.0108228E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3261098E-05   1.0665990E+07   1.0665990E+07   1.4214484E+07   -1.5877053E+05   -8.6376634E+06   1.0666019E+07   1.0665990E+07   9.0108226E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4250480E-05   1.0665990E+07   1.0665990E+07   1.4213426E+07   -1.5876832E+05   -8.6374904E+06   1.0666018E+07   1.0665990E+07   9.0108224E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5313677E-05   1.0665990E+07   1.0665990E+07   1.4212205E+07   -1.5876576E+05   -8.6372906E+06   1.0666018E+07   1.0665990E+07   9.0108221E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6456197E-05   1.0665990E+07   1.0665990E+07   1.4210794E+07   -1.5876281E+05   -8.6370600E+06   1.0666018E+07   1.0665990E+07   9.0108219E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7683958E-05   1.0665990E+07   1.0665990E+07   1.4209165E+07   -1.5875941E+05   -8.6367937E+06   1.0666017E+07   1.0665990E+07   9.0108215E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9003320E-05   1.0665989E+07   1.0665989E+07   1.4207285E+07   -1.5875547E+05   -8.6364861E+06   1.0666017E+07   1.0665989E+07   9.0108211E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0421116E-05   1.0665989E+07   1.0665989E+07   1.4205113E+07   -1.5875093E+05   -8.6361310E+06   1.0666016E+07   1.0665989E+07   9.0108207E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1944692E-05   1.0665989E+07   1.0665989E+07   1.4202606E+07   -1.5874569E+05   -8.6357209E+06   1.0666016E+07   1.0665989E+07   9.0108202E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3581937E-05   1.0665988E+07   1.0665988E+07   1.4199711E+07   -1.5873963E+05   -8.6352474E+06   1.0666015E+07   1.0665988E+07   9.0108196E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5341334E-05   1.0665988E+07   1.0665988E+07   1.4196369E+07   -1.5873264E+05   -8.6347006E+06   1.0666014E+07   1.0665988E+07   9.0108189E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7231996E-05   1.0665987E+07   1.0665987E+07   1.4192511E+07   -1.5872456E+05   -8.6340693E+06   1.0666013E+07   1.0665987E+07   9.0108182E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9263717E-05   1.0665987E+07   1.0665987E+07   1.4188056E+07   -1.5871524E+05   -8.6333403E+06   1.0666012E+07   1.0665987E+07   9.0108173E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1447019E-05   1.0665986E+07   1.0665986E+07   1.4182914E+07   -1.5870447E+05   -8.6324985E+06   1.0666011E+07   1.0665986E+07   9.0108162E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3793213E-05   1.0665985E+07   1.0665985E+07   1.4176978E+07   -1.5869204E+05   -8.6315267E+06   1.0666009E+07   1.0665985E+07   9.0108150E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.6314451E-05   1.0665984E+07   1.0665984E+07   1.4170126E+07   -1.5867768E+05   -8.6304046E+06   1.0666007E+07   1.0665984E+07   9.0108136E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.9023793E-05   1.0665983E+07   1.0665983E+07   1.4162217E+07   -1.5866111E+05   -8.6291090E+06   1.0666005E+07   1.0665983E+07   9.0108120E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1935274E-05   1.0665982E+07   1.0665982E+07   1.4153090E+07   -1.5864197E+05   -8.6276133E+06   1.0666003E+07   1.0665982E+07   9.0108102E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.5063973E-05   1.0665980E+07   1.0665980E+07   1.4142556E+07   -1.5861987E+05   -8.6258864E+06   1.0666000E+07   1.0665980E+07   9.0108080E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.8426099E-05   1.0665979E+07   1.0665979E+07   1.4130402E+07   -1.5859436E+05   -8.6238929E+06   1.0665997E+07   1.0665979E+07   9.0108055E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.2039065E-05   1.0665977E+07   1.0665977E+07   1.4116378E+07   -1.5856490E+05   -8.6215915E+06   1.0665993E+07   1.0665977E+07   9.0108027E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5921586E-05   1.0665975E+07   1.0665975E+07   1.4100201E+07   -1.5853089E+05   -8.6189350E+06   1.0665989E+07   1.0665975E+07   9.0107993E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.0093774E-05   1.0665972E+07   1.0665972E+07   1.4081541E+07   -1.5849163E+05   -8.6158686E+06   1.0665984E+07   1.0665972E+07   9.0107955E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
