#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0374972E-05   2.0348158E+07   2.0348158E+07   2.7117524E+07   5.8306264E+05   1.2464138E+07   2.0348166E+07   2.0348158E+07   6.6275234E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1149026E-05   2.0348144E+07   2.0348144E+07   2.7115439E+07   5.8305173E+05   1.2463857E+07   2.0348152E+07   2.0348144E+07   6.6275194E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1980831E-05   2.0348129E+07   2.0348129E+07   2.7113032E+07   5.8303913E+05   1.2463533E+07   2.0348136E+07   2.0348129E+07   6.6275149E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2874695E-05   2.0348110E+07   2.0348110E+07   2.7110253E+07   5.8302459E+05   1.2463158E+07   2.0348117E+07   2.0348110E+07   6.6275096E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3835248E-05   2.0348089E+07   2.0348089E+07   2.7107044E+07   5.8300779E+05   1.2462726E+07   2.0348096E+07   2.0348089E+07   6.6275036E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4867465E-05   2.0348065E+07   2.0348065E+07   2.7103338E+07   5.8298839E+05   1.2462226E+07   2.0348071E+07   2.0348065E+07   6.6274966E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5976695E-05   2.0348037E+07   2.0348037E+07   2.7099060E+07   5.8296600E+05   1.2461650E+07   2.0348043E+07   2.0348037E+07   6.6274885E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7168681E-05   2.0348004E+07   2.0348004E+07   2.7094120E+07   5.8294014E+05   1.2460984E+07   2.0348010E+07   2.0348004E+07   6.6274791E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8449599E-05   2.0347967E+07   2.0347967E+07   2.7088417E+07   5.8291027E+05   1.2460215E+07   2.0347972E+07   2.0347967E+07   6.6274683E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9826084E-05   2.0347924E+07   2.0347924E+07   2.7081832E+07   5.8287579E+05   1.2459327E+07   2.0347928E+07   2.0347924E+07   6.6274559E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1305265E-05   2.0347874E+07   2.0347874E+07   2.7074229E+07   5.8283598E+05   1.2458302E+07   2.0347878E+07   2.0347874E+07   6.6274415E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2894804E-05   2.0347816E+07   2.0347816E+07   2.7065453E+07   5.8279001E+05   1.2457118E+07   2.0347819E+07   2.0347816E+07   6.6274249E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4602936E-05   2.0347749E+07   2.0347749E+07   2.7055321E+07   5.8273692E+05   1.2455752E+07   2.0347752E+07   2.0347749E+07   6.6274057E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6438508E-05   2.0347672E+07   2.0347672E+07   2.7043626E+07   5.8267563E+05   1.2454174E+07   2.0347674E+07   2.0347672E+07   6.6273836E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8411027E-05   2.0347583E+07   2.0347583E+07   2.7030126E+07   5.8260487E+05   1.2452352E+07   2.0347584E+07   2.0347583E+07   6.6273580E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.0530712E-05   2.0347481E+07   2.0347481E+07   2.7014545E+07   5.8252317E+05   1.2450248E+07   2.0347480E+07   2.0347481E+07   6.6273285E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.2808543E-05   2.0347362E+07   2.0347362E+07   2.6996563E+07   5.8242884E+05   1.2447820E+07   2.0347360E+07   2.0347362E+07   6.6272945E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5256317E-05   2.0347225E+07   2.0347225E+07   2.6975811E+07   5.8231994E+05   1.2445017E+07   2.0347221E+07   2.0347225E+07   6.6272551E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.7886714E-05   2.0347068E+07   2.0347068E+07   2.6951865E+07   5.8219422E+05   1.2441781E+07   2.0347061E+07   2.0347068E+07   6.6272097E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.0713359E-05   2.0346885E+07   2.0346885E+07   2.6924238E+07   5.8204909E+05   1.2438045E+07   2.0346877E+07   2.0346885E+07   6.6271573E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.3750895E-05   2.0346675E+07   2.0346675E+07   2.6892368E+07   5.8188156E+05   1.2433733E+07   2.0346663E+07   2.0346675E+07   6.6270968E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7015054E-05   2.0346432E+07   2.0346432E+07   2.6855609E+07   5.8168819E+05   1.2428756E+07   2.0346417E+07   2.0346432E+07   6.6270269E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.0522745E-05   2.0346151E+07   2.0346151E+07   2.6813218E+07   5.8146500E+05   1.2423013E+07   2.0346133E+07   2.0346151E+07   6.6269463E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.4292137E-05   2.0345828E+07   2.0345828E+07   2.6764345E+07   5.8120742E+05   1.2416385E+07   2.0345805E+07   2.0345828E+07   6.6268532E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
