#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   1.5894322E+07   1.5894322E+07   2.1184063E+07   1.1978321E+04   8.1840942E+04   1.5894348E+07   1.5894322E+07   9.0806868E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   1.5894319E+07   1.5894319E+07   2.1182764E+07   1.1977859E+04   8.1839632E+04   1.5894345E+07   1.5894319E+07   9.0806849E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   1.5894315E+07   1.5894315E+07   2.1181264E+07   1.1977324E+04   8.1838120E+04   1.5894341E+07   1.5894315E+07   9.0806827E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   1.5894311E+07   1.5894311E+07   2.1179532E+07   1.1976707E+04   8.1836374E+04   1.5894336E+07   1.5894311E+07   9.0806801E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   1.5894306E+07   1.5894306E+07   2.1177532E+07   1.1975995E+04   8.1834358E+04   1.5894331E+07   1.5894306E+07   9.0806772E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   1.5894300E+07   1.5894300E+07   2.1175223E+07   1.1975173E+04   8.1832030E+04   1.5894325E+07   1.5894300E+07   9.0806737E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   1.5894294E+07   1.5894294E+07   2.1172557E+07   1.1974223E+04   8.1829343E+04   1.5894318E+07   1.5894294E+07   9.0806698E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   1.5894286E+07   1.5894286E+07   2.1169478E+07   1.1973126E+04   8.1826240E+04   1.5894310E+07   1.5894286E+07   9.0806652E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   1.5894277E+07   1.5894277E+07   2.1165924E+07   1.1971860E+04   8.1822657E+04   1.5894301E+07   1.5894277E+07   9.0806600E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   1.5894267E+07   1.5894267E+07   2.1161820E+07   1.1970398E+04   8.1818521E+04   1.5894290E+07   1.5894267E+07   9.0806539E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   1.5894255E+07   1.5894255E+07   2.1157081E+07   1.1968710E+04   8.1813746E+04   1.5894278E+07   1.5894255E+07   9.0806469E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   1.5894242E+07   1.5894242E+07   2.1151611E+07   1.1966760E+04   8.1808234E+04   1.5894264E+07   1.5894242E+07   9.0806388E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   1.5894226E+07   1.5894226E+07   2.1145295E+07   1.1964510E+04   8.1801870E+04   1.5894248E+07   1.5894226E+07   9.0806294E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   1.5894208E+07   1.5894208E+07   2.1138004E+07   1.1961912E+04   8.1794525E+04   1.5894229E+07   1.5894208E+07   9.0806186E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   1.5894187E+07   1.5894187E+07   2.1129587E+07   1.1958913E+04   8.1786048E+04   1.5894207E+07   1.5894187E+07   9.0806061E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   1.5894163E+07   1.5894163E+07   2.1119872E+07   1.1955450E+04   8.1776263E+04   1.5894182E+07   1.5894163E+07   9.0805917E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   1.5894135E+07   1.5894135E+07   2.1108658E+07   1.1951453E+04   8.1764972E+04   1.5894152E+07   1.5894135E+07   9.0805750E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810494E-05   1.5894103E+07   1.5894103E+07   2.1095715E+07   1.1946839E+04   8.1751942E+04   1.5894119E+07   1.5894103E+07   9.0805558E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8482237E-05   1.5894066E+07   1.5894066E+07   2.1080778E+07   1.1941513E+04   8.1736909E+04   1.5894080E+07   1.5894066E+07   9.0805336E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1353313E-05   1.5894023E+07   1.5894023E+07   2.1063542E+07   1.1935367E+04   8.1719567E+04   1.5894035E+07   1.5894023E+07   9.0805080E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438594E-05   1.5893973E+07   1.5893973E+07   2.1043654E+07   1.1928274E+04   8.1699564E+04   1.5893983E+07   1.5893973E+07   9.0804784E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7754061E-05   1.5893916E+07   1.5893916E+07   2.1020710E+07   1.1920089E+04   8.1676495E+04   1.5893923E+07   1.5893916E+07   9.0804443E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316888E-05   1.5893850E+07   1.5893850E+07   2.0994244E+07   1.1910644E+04   8.1649898E+04   1.5893854E+07   1.5893850E+07   9.0804048E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145529E-05   1.5893774E+07   1.5893774E+07   2.0963720E+07   1.1899749E+04   8.1619238E+04   1.5893775E+07   1.5893774E+07   9.0803593E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259817E-05   1.5893686E+07   1.5893686E+07   2.0928524E+07   1.1887182E+04   8.1583906E+04   1.5893683E+07   1.5893686E+07   9.0803067E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3681064E-05   1.5893584E+07   1.5893584E+07   2.0887949E+07   1.1872688E+04   8.1543203E+04   1.5893576E+07   1.5893584E+07   9.0802460E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8432169E-05   1.5893467E+07   1.5893467E+07   2.0841187E+07   1.1855976E+04   8.1496329E+04   1.5893454E+07   1.5893467E+07   9.0801760E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537745E-05   1.5893331E+07   1.5893331E+07   2.0787308E+07   1.1836710E+04   8.1442372E+04   1.5893312E+07   1.5893331E+07   9.0800951E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
