#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   7.4540714E+06   7.4540714E+06   9.9370235E+06   1.1001809E+04   6.8393933E+04   7.4541784E+06   7.4540714E+06   7.0477240E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   7.4540701E+06   7.4540701E+06   9.9367528E+06   1.1001622E+04   6.8393322E+04   7.4541770E+06   7.4540701E+06   7.0477227E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   7.4540686E+06   7.4540686E+06   9.9364401E+06   1.1001406E+04   6.8392616E+04   7.4541754E+06   7.4540686E+06   7.0477211E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   7.4540668E+06   7.4540668E+06   9.9360791E+06   1.1001156E+04   6.8391800E+04   7.4541735E+06   7.4540668E+06   7.0477194E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   7.4540648E+06   7.4540648E+06   9.9356621E+06   1.1000868E+04   6.8390858E+04   7.4541714E+06   7.4540648E+06   7.0477174E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   7.4540625E+06   7.4540625E+06   9.9351807E+06   1.1000535E+04   6.8389771E+04   7.4541689E+06   7.4540625E+06   7.0477150E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   7.4540599E+06   7.4540599E+06   9.9346248E+06   1.1000151E+04   6.8388516E+04   7.4541661E+06   7.4540599E+06   7.0477123E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   7.4540568E+06   7.4540568E+06   9.9339829E+06   1.0999707E+04   6.8387066E+04   7.4541627E+06   7.4540568E+06   7.0477092E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   7.4540532E+06   7.4540532E+06   9.9332417E+06   1.0999194E+04   6.8385392E+04   7.4541589E+06   7.4540532E+06   7.0477056E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   7.4540491E+06   7.4540491E+06   9.9323858E+06   1.0998602E+04   6.8383459E+04   7.4541545E+06   7.4540491E+06   7.0477014E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   7.4540444E+06   7.4540444E+06   9.9313975E+06   1.0997919E+04   6.8381228E+04   7.4541494E+06   7.4540444E+06   7.0476966E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   7.4540389E+06   7.4540389E+06   9.9302564E+06   1.0997130E+04   6.8378651E+04   7.4541436E+06   7.4540389E+06   7.0476910E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   7.4540325E+06   7.4540325E+06   9.9289388E+06   1.0996218E+04   6.8375676E+04   7.4541368E+06   7.4540325E+06   7.0476846E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   7.4540252E+06   7.4540252E+06   9.9274174E+06   1.0995166E+04   6.8372242E+04   7.4541289E+06   7.4540252E+06   7.0476772E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   7.4540168E+06   7.4540168E+06   9.9256609E+06   1.0993951E+04   6.8368277E+04   7.4541199E+06   7.4540168E+06   7.0476687E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   7.4540071E+06   7.4540071E+06   9.9236329E+06   1.0992548E+04   6.8363700E+04   7.4541094E+06   7.4540071E+06   7.0476588E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   7.4539958E+06   7.4539958E+06   9.9212914E+06   1.0990929E+04   6.8358416E+04   7.4540974E+06   7.4539958E+06   7.0476474E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810494E-05   7.4539828E+06   7.4539828E+06   9.9185882E+06   1.0989059E+04   6.8352316E+04   7.4540834E+06   7.4539828E+06   7.0476342E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8482237E-05   7.4539678E+06   7.4539678E+06   9.9154675E+06   1.0986900E+04   6.8345276E+04   7.4540674E+06   7.4539678E+06   7.0476190E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1353313E-05   7.4539505E+06   7.4539505E+06   9.9118649E+06   1.0984407E+04   6.8337151E+04   7.4540488E+06   7.4539505E+06   7.0476014E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438594E-05   7.4539305E+06   7.4539305E+06   9.9077063E+06   1.0981529E+04   6.8327773E+04   7.4540273E+06   7.4539305E+06   7.0475812E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7754061E-05   7.4539074E+06   7.4539074E+06   9.9029060E+06   1.0978208E+04   6.8316952E+04   7.4540026E+06   7.4539074E+06   7.0475577E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316888E-05   7.4538807E+06   7.4538807E+06   9.8973656E+06   1.0974373E+04   6.8304467E+04   7.4539740E+06   7.4538807E+06   7.0475307E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145529E-05   7.4538499E+06   7.4538499E+06   9.8909713E+06   1.0969947E+04   6.8290063E+04   7.4539409E+06   7.4538499E+06   7.0474995E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259817E-05   7.4538143E+06   7.4538143E+06   9.8835922E+06   1.0964838E+04   6.8273447E+04   7.4539028E+06   7.4538143E+06   7.0474634E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3681064E-05   7.4537733E+06   7.4537733E+06   9.8750775E+06   1.0958942E+04   6.8254284E+04   7.4538588E+06   7.4537733E+06   7.0474218E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8432169E-05   7.4537259E+06   7.4537259E+06   9.8652537E+06   1.0952138E+04   6.8232188E+04   7.4538080E+06   7.4537259E+06   7.0473738E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537745E-05   7.4536712E+06   7.4536712E+06   9.8539209E+06   1.0944287E+04   6.8206715E+04   7.4537493E+06   7.4536712E+06   7.0473183E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9024236E-05   7.4536080E+06   7.4536080E+06   9.8408497E+06   1.0935228E+04   6.8177358E+04   7.4536815E+06   7.4536080E+06   7.0472542E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4920063E-05   7.4535350E+06   7.4535350E+06   9.8257760E+06   1.0924779E+04   6.8143533E+04   7.4536033E+06   7.4535350E+06   7.0471803E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
