#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   6.6449996E+06   6.6449996E+06   8.8586226E+06   1.1100748E+04   6.5423032E+04   6.6451221E+06   6.6449996E+06   6.3865077E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   6.6449985E+06   6.6449985E+06   8.8584080E+06   1.1100581E+04   6.5422455E+04   6.6451209E+06   6.6449985E+06   6.3865065E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   6.6449972E+06   6.6449972E+06   8.8581602E+06   1.1100387E+04   6.5421788E+04   6.6451195E+06   6.6449972E+06   6.3865051E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   6.6449957E+06   6.6449957E+06   8.8578740E+06   1.1100164E+04   6.5421018E+04   6.6451179E+06   6.6449957E+06   6.3865036E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   6.6449939E+06   6.6449939E+06   8.8575436E+06   1.1099907E+04   6.5420129E+04   6.6451160E+06   6.6449939E+06   6.3865018E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   6.6449919E+06   6.6449919E+06   8.8571620E+06   1.1099609E+04   6.5419102E+04   6.6451138E+06   6.6449919E+06   6.3864997E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   6.6449896E+06   6.6449896E+06   8.8567214E+06   1.1099265E+04   6.5417917E+04   6.6451113E+06   6.6449896E+06   6.3864973E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   6.6449869E+06   6.6449869E+06   8.8562126E+06   1.1098869E+04   6.5416548E+04   6.6451084E+06   6.6449869E+06   6.3864945E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   6.6449838E+06   6.6449838E+06   8.8556251E+06   1.1098410E+04   6.5414968E+04   6.6451051E+06   6.6449838E+06   6.3864913E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   6.6449802E+06   6.6449802E+06   8.8549467E+06   1.1097881E+04   6.5413143E+04   6.6451012E+06   6.6449802E+06   6.3864876E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   6.6449761E+06   6.6449761E+06   8.8541634E+06   1.1097271E+04   6.5411035E+04   6.6450968E+06   6.6449761E+06   6.3864833E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   6.6449713E+06   6.6449713E+06   8.8532589E+06   1.1096565E+04   6.5408603E+04   6.6450916E+06   6.6449713E+06   6.3864784E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   6.6449658E+06   6.6449658E+06   8.8522145E+06   1.1095751E+04   6.5405794E+04   6.6450857E+06   6.6449658E+06   6.3864727E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   6.6449594E+06   6.6449594E+06   8.8510086E+06   1.1094810E+04   6.5402550E+04   6.6450788E+06   6.6449594E+06   6.3864661E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   6.6449521E+06   6.6449521E+06   8.8496163E+06   1.1093724E+04   6.5398806E+04   6.6450709E+06   6.6449521E+06   6.3864585E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   6.6449436E+06   6.6449436E+06   8.8480087E+06   1.1092470E+04   6.5394483E+04   6.6450618E+06   6.6449436E+06   6.3864497E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   6.6449338E+06   6.6449338E+06   8.8461526E+06   1.1091022E+04   6.5389493E+04   6.6450512E+06   6.6449338E+06   6.3864395E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810494E-05   6.6449224E+06   6.6449224E+06   8.8440097E+06   1.1089351E+04   6.5383733E+04   6.6450390E+06   6.6449224E+06   6.3864278E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8482237E-05   6.6449094E+06   6.6449094E+06   8.8415357E+06   1.1087421E+04   6.5377084E+04   6.6450250E+06   6.6449094E+06   6.3864143E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1353313E-05   6.6448943E+06   6.6448943E+06   8.8386796E+06   1.1085193E+04   6.5369409E+04   6.6450087E+06   6.6448943E+06   6.3863987E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438594E-05   6.6448768E+06   6.6448768E+06   8.8353826E+06   1.1082620E+04   6.5360551E+04   6.6449899E+06   6.6448768E+06   6.3863806E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7754061E-05   6.6448567E+06   6.6448567E+06   8.8315767E+06   1.1079650E+04   6.5350329E+04   6.6449683E+06   6.6448567E+06   6.3863598E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316888E-05   6.6448335E+06   6.6448335E+06   8.8271837E+06   1.1076222E+04   6.5338533E+04   6.6449432E+06   6.6448335E+06   6.3863358E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145529E-05   6.6448066E+06   6.6448066E+06   8.8221134E+06   1.1072265E+04   6.5324923E+04   6.6449144E+06   6.6448066E+06   6.3863080E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259817E-05   6.6447756E+06   6.6447756E+06   8.8162617E+06   1.1067697E+04   6.5309223E+04   6.6448810E+06   6.6447756E+06   6.3862759E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3681064E-05   6.6447399E+06   6.6447399E+06   8.8095089E+06   1.1062424E+04   6.5291112E+04   6.6448425E+06   6.6447399E+06   6.3862389E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8432169E-05   6.6446986E+06   6.6446986E+06   8.8017171E+06   1.1056340E+04   6.5270226E+04   6.6447980E+06   6.6446986E+06   6.3861962E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537745E-05   6.6446509E+06   6.6446509E+06   8.7927275E+06   1.1049318E+04   6.5246145E+04   6.6447467E+06   6.6446509E+06   6.3861468E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9024236E-05   6.6445958E+06   6.6445958E+06   8.7823575E+06   1.1041216E+04   6.5218384E+04   6.6446874E+06   6.6445958E+06   6.3860899E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4920063E-05   6.6445322E+06   6.6445322E+06   8.7703969E+06   1.1031868E+04   6.5186392E+04   6.6446190E+06   6.6445322E+06   6.3860241E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255765E-05   6.6444588E+06   6.6444588E+06   8.7566046E+06   1.1021085E+04   6.5149535E+04   6.6445400E+06   6.6444588E+06   6.3859482E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8064159E-05   6.6443741E+06   6.6443741E+06   8.7407033E+06   1.1008648E+04   6.5107088E+04   6.6444488E+06   6.6443741E+06   6.3858605E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0538051E-04   6.6442763E+06   6.6442763E+06   8.7223753E+06   1.0994306E+04   6.5058225E+04   6.6443435E+06   6.6442763E+06   6.3857594E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-04   6.6441635E+06   6.6441635E+06   8.7012565E+06   1.0977771E+04   6.5002003E+04   6.6442220E+06   6.6441635E+06   6.3856426E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-04   6.6440332E+06   6.6440332E+06   8.6769299E+06   1.0958713E+04   6.4937350E+04   6.6440817E+06   6.6440332E+06   6.3855078E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-04   6.6438828E+06   6.6438828E+06   8.6489193E+06   1.0936752E+04   6.4863050E+04   6.6439199E+06   6.6438828E+06   6.3853522E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-04   6.6437093E+06   6.6437093E+06   8.6166814E+06   1.0911456E+04   6.4777729E+04   6.6437331E+06   6.6437093E+06   6.3851727E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-04   6.6435091E+06   6.6435091E+06   8.5795974E+06   1.0882328E+04   6.4679837E+04   6.6435176E+06   6.6435091E+06   6.3849656E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-04   6.6432781E+06   6.6432781E+06   8.5369645E+06   1.0848805E+04   6.4567634E+04   6.6432690E+06   6.6432781E+06   6.3847267E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-04   6.6430117E+06   6.6430117E+06   8.4879865E+06   1.0810241E+04   6.4439180E+04   6.6429822E+06   6.6430117E+06   6.3844511E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-04   6.6427043E+06   6.6427043E+06   8.4317642E+06   1.0765906E+04   6.4292319E+04   6.6426515E+06   6.6427043E+06   6.3841332E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-04   6.6423500E+06   6.6423500E+06   8.3672861E+06   1.0714972E+04   6.4124677E+04   6.6422701E+06   6.6423500E+06   6.3837667E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-04   6.6419414E+06   6.6419414E+06   8.2934194E+06   1.0656502E+04   6.3933661E+04   6.6418304E+06   6.6419414E+06   6.3833441E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-04   6.6414704E+06   6.6414704E+06   8.2089021E+06   1.0589444E+04   6.3716472E+04   6.6413237E+06   6.6414704E+06   6.3828571E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-04   6.6409278E+06   6.6409278E+06   8.1123379E+06   1.0512618E+04   6.3470128E+04   6.6407398E+06   6.6409278E+06   6.3822959E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-04   6.6403027E+06   6.6403027E+06   8.0021934E+06   1.0424710E+04   6.3191508E+04   6.6400673E+06   6.6403027E+06   6.3816495E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-04   6.6395829E+06   6.6395829E+06   7.8768011E+06   1.0324264E+04   6.2877427E+04   6.6392929E+06   6.6395829E+06   6.3809053E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-04   6.6387544E+06   6.6387544E+06   7.7343696E+06   1.0209681E+04   6.2524733E+04   6.6384018E+06   6.6387544E+06   6.3800489E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-04   6.6378013E+06   6.6378013E+06   7.5730028E+06   1.0079220E+04   6.2130454E+04   6.6373767E+06   6.6378013E+06   6.3790637E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810494E-04   6.6367054E+06   6.6367054E+06   7.3907333E+06   9.9310065E+03   6.1691996E+04   6.6361983E+06   6.6367054E+06   6.3779311E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8482237E-04   6.6354462E+06   6.6354462E+06   7.1855726E+06   9.7630537E+03   6.1207391E+04   6.6348445E+06   6.6354462E+06   6.3766300E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1353313E-04   6.6340003E+06   6.6340003E+06   6.9555828E+06   9.5732926E+03   6.0675618E+04   6.6332904E+06   6.6340003E+06   6.3751364E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
