#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   1.3515203E+07   1.3515203E+07   1.8014349E+07   1.1299367E+04   7.7656909E+04   1.3515244E+07   1.3515203E+07   9.6270563E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   1.3515200E+07   1.3515200E+07   1.8013429E+07   1.1299001E+04   7.7655935E+04   1.3515241E+07   1.3515200E+07   9.6270543E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   1.3515197E+07   1.3515197E+07   1.8012367E+07   1.1298579E+04   7.7654809E+04   1.3515238E+07   1.3515197E+07   9.6270520E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   1.3515193E+07   1.3515193E+07   1.8011141E+07   1.1298091E+04   7.7653510E+04   1.3515235E+07   1.3515193E+07   9.6270494E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   1.3515189E+07   1.3515189E+07   1.8009724E+07   1.1297527E+04   7.7652010E+04   1.3515230E+07   1.3515189E+07   9.6270463E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   1.3515185E+07   1.3515185E+07   1.8008089E+07   1.1296877E+04   7.7650278E+04   1.3515225E+07   1.3515185E+07   9.6270428E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   1.3515179E+07   1.3515179E+07   1.8006201E+07   1.1296125E+04   7.7648277E+04   1.3515220E+07   1.3515179E+07   9.6270387E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   1.3515173E+07   1.3515173E+07   1.8004021E+07   1.1295258E+04   7.7645968E+04   1.3515213E+07   1.3515173E+07   9.6270340E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   1.3515166E+07   1.3515166E+07   1.8001503E+07   1.1294256E+04   7.7643302E+04   1.3515205E+07   1.3515166E+07   9.6270286E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   1.3515157E+07   1.3515157E+07   1.7998597E+07   1.1293099E+04   7.7640224E+04   1.3515197E+07   1.3515157E+07   9.6270223E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   1.3515148E+07   1.3515148E+07   1.7995241E+07   1.1291764E+04   7.7636670E+04   1.3515186E+07   1.3515148E+07   9.6270151E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   1.3515136E+07   1.3515136E+07   1.7991366E+07   1.1290222E+04   7.7632567E+04   1.3515175E+07   1.3515136E+07   9.6270067E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   1.3515123E+07   1.3515123E+07   1.7986893E+07   1.1288442E+04   7.7627831E+04   1.3515161E+07   1.3515123E+07   9.6269971E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   1.3515109E+07   1.3515109E+07   1.7981728E+07   1.1286386E+04   7.7622364E+04   1.3515146E+07   1.3515109E+07   9.6269860E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   1.3515091E+07   1.3515091E+07   1.7975766E+07   1.1284013E+04   7.7616053E+04   1.3515127E+07   1.3515091E+07   9.6269731E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   1.3515072E+07   1.3515072E+07   1.7968883E+07   1.1281273E+04   7.7608770E+04   1.3515107E+07   1.3515072E+07   9.6269582E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   1.3515049E+07   1.3515049E+07   1.7960938E+07   1.1278110E+04   7.7600364E+04   1.3515083E+07   1.3515049E+07   9.6269411E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810494E-05   1.3515022E+07   1.3515022E+07   1.7951768E+07   1.1274459E+04   7.7590663E+04   1.3515055E+07   1.3515022E+07   9.6269213E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8482237E-05   1.3514992E+07   1.3514992E+07   1.7941184E+07   1.1270245E+04   7.7579470E+04   1.3515023E+07   1.3514992E+07   9.6268984E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1353313E-05   1.3514956E+07   1.3514956E+07   1.7928969E+07   1.1265380E+04   7.7566556E+04   1.3514986E+07   1.3514956E+07   9.6268720E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438594E-05   1.3514916E+07   1.3514916E+07   1.7914872E+07   1.1259765E+04   7.7551659E+04   1.3514943E+07   1.3514916E+07   9.6268416E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7754061E-05   1.3514869E+07   1.3514869E+07   1.7898608E+07   1.1253286E+04   7.7534478E+04   1.3514893E+07   1.3514869E+07   9.6268064E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316888E-05   1.3514814E+07   1.3514814E+07   1.7879843E+07   1.1245808E+04   7.7514664E+04   1.3514836E+07   1.3514814E+07   9.6267657E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145529E-05   1.3514752E+07   1.3514752E+07   1.7858197E+07   1.1237181E+04   7.7491821E+04   1.3514771E+07   1.3514752E+07   9.6267188E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259817E-05   1.3514679E+07   1.3514679E+07   1.7833231E+07   1.1227227E+04   7.7465492E+04   1.3514694E+07   1.3514679E+07   9.6266647E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3681064E-05   1.3514596E+07   1.3514596E+07   1.7804442E+07   1.1215746E+04   7.7435153E+04   1.3514607E+07   1.3514596E+07   9.6266021E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8432169E-05   1.3514499E+07   1.3514499E+07   1.7771253E+07   1.1202504E+04   7.7400206E+04   1.3514505E+07   1.3514499E+07   9.6265299E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537745E-05   1.3514388E+07   1.3514388E+07   1.7732999E+07   1.1187234E+04   7.7359966E+04   1.3514388E+07   1.3514388E+07   9.6264466E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9024236E-05   1.3514260E+07   1.3514260E+07   1.7688921E+07   1.1169631E+04   7.7313653E+04   1.3514253E+07   1.3514260E+07   9.6263504E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4920063E-05   1.3514111E+07   1.3514111E+07   1.7638151E+07   1.1149343E+04   7.7260377E+04   1.3514097E+07   1.3514111E+07   9.6262394E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255765E-05   1.3513940E+07   1.3513940E+07   1.7579694E+07   1.1125968E+04   7.7199129E+04   1.3513918E+07   1.3513940E+07   9.6261112E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8064159E-05   1.3513743E+07   1.3513743E+07   1.7512418E+07   1.1099044E+04   7.7128763E+04   1.3513710E+07   1.3513743E+07   9.6259634E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0538051E-04   1.3513515E+07   1.3513515E+07   1.7435033E+07   1.1068046E+04   7.7047989E+04   1.3513470E+07   1.3513515E+07   9.6257927E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-04   1.3513251E+07   1.3513251E+07   1.7346075E+07   1.1032373E+04   7.6955351E+04   1.3513194E+07   1.3513251E+07   9.6255958E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-04   1.3512948E+07   1.3512948E+07   1.7243885E+07   1.0991344E+04   7.6849223E+04   1.3512875E+07   1.3512948E+07   9.6253686E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-04   1.3512598E+07   1.3512598E+07   1.7126590E+07   1.0944183E+04   7.6727790E+04   1.3512507E+07   1.3512598E+07   9.6251066E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-04   1.3512194E+07   1.3512194E+07   1.6992084E+07   1.0890012E+04   7.6589044E+04   1.3512083E+07   1.3512194E+07   9.6248043E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-04   1.3511729E+07   1.3511729E+07   1.6838010E+07   1.0827842E+04   7.6430781E+04   1.3511593E+07   1.3511729E+07   9.6244558E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
