#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   1.6220581E+07   1.6220581E+07   2.1618698E+07   1.2107174E+04   8.2733072E+04   1.6220605E+07   1.6220581E+07   8.9326773E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   1.6220577E+07   1.6220577E+07   2.1617340E+07   1.2106696E+04   8.2731699E+04   1.6220601E+07   1.6220577E+07   8.9326754E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   1.6220574E+07   1.6220574E+07   2.1615773E+07   1.2106144E+04   8.2730114E+04   1.6220597E+07   1.6220574E+07   8.9326732E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   1.6220569E+07   1.6220569E+07   2.1613963E+07   1.2105507E+04   8.2728283E+04   1.6220593E+07   1.6220569E+07   8.9326707E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   1.6220564E+07   1.6220564E+07   2.1611873E+07   1.2104771E+04   8.2726169E+04   1.6220588E+07   1.6220564E+07   8.9326678E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   1.6220558E+07   1.6220558E+07   2.1609460E+07   1.2103921E+04   8.2723728E+04   1.6220581E+07   1.6220558E+07   8.9326644E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   1.6220552E+07   1.6220552E+07   2.1606674E+07   1.2102940E+04   8.2720910E+04   1.6220574E+07   1.6220552E+07   8.9326605E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   1.6220544E+07   1.6220544E+07   2.1603457E+07   1.2101807E+04   8.2717656E+04   1.6220566E+07   1.6220544E+07   8.9326560E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   1.6220535E+07   1.6220535E+07   2.1599742E+07   1.2100499E+04   8.2713899E+04   1.6220557E+07   1.6220535E+07   8.9326508E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   1.6220524E+07   1.6220524E+07   2.1595454E+07   1.2098989E+04   8.2709562E+04   1.6220546E+07   1.6220524E+07   8.9326448E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   1.6220512E+07   1.6220512E+07   2.1590502E+07   1.2097245E+04   8.2704555E+04   1.6220533E+07   1.6220512E+07   8.9326378E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   1.6220498E+07   1.6220498E+07   2.1584786E+07   1.2095232E+04   8.2698774E+04   1.6220519E+07   1.6220498E+07   8.9326298E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   1.6220482E+07   1.6220482E+07   2.1578186E+07   1.2092907E+04   8.2692102E+04   1.6220502E+07   1.6220482E+07   8.9326206E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   1.6220464E+07   1.6220464E+07   2.1570568E+07   1.2090223E+04   8.2684400E+04   1.6220482E+07   1.6220464E+07   8.9326099E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   1.6220442E+07   1.6220442E+07   2.1561773E+07   1.2087125E+04   8.2675510E+04   1.6220460E+07   1.6220442E+07   8.9325976E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   1.6220417E+07   1.6220417E+07   2.1551621E+07   1.2083549E+04   8.2665251E+04   1.6220434E+07   1.6220417E+07   8.9325834E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   1.6220389E+07   1.6220389E+07   2.1539903E+07   1.2079420E+04   8.2653411E+04   1.6220404E+07   1.6220389E+07   8.9325669E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810494E-05   1.6220356E+07   1.6220356E+07   2.1526379E+07   1.2074654E+04   8.2639749E+04   1.6220370E+07   1.6220356E+07   8.9325479E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8482237E-05   1.6220318E+07   1.6220318E+07   2.1510772E+07   1.2069153E+04   8.2623986E+04   1.6220330E+07   1.6220318E+07   8.9325260E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1353313E-05   1.6220274E+07   1.6220274E+07   2.1492762E+07   1.2062805E+04   8.2605802E+04   1.6220284E+07   1.6220274E+07   8.9325007E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438594E-05   1.6220223E+07   1.6220223E+07   2.1471983E+07   1.2055478E+04   8.2584827E+04   1.6220231E+07   1.6220223E+07   8.9324715E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
