#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   8.7419378E+06   8.7419378E+06   1.1653512E+07   1.0916890E+04   7.1535254E+04   8.7420253E+06   8.7419378E+06   7.9849572E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   8.7419363E+06   8.7419363E+06   1.1653138E+07   1.0916670E+04   7.1534591E+04   8.7420236E+06   8.7419363E+06   7.9849557E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   8.7419344E+06   8.7419344E+06   1.1652706E+07   1.0916416E+04   7.1533826E+04   8.7420217E+06   8.7419344E+06   7.9849539E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   8.7419323E+06   8.7419323E+06   1.1652206E+07   1.0916122E+04   7.1532942E+04   8.7420194E+06   8.7419323E+06   7.9849519E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   8.7419299E+06   8.7419299E+06   1.1651630E+07   1.0915783E+04   7.1531921E+04   8.7420169E+06   8.7419299E+06   7.9849495E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   8.7419271E+06   8.7419271E+06   1.1650965E+07   1.0915391E+04   7.1530743E+04   8.7420139E+06   8.7419271E+06   7.9849468E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   8.7419239E+06   8.7419239E+06   1.1650196E+07   1.0914939E+04   7.1529383E+04   8.7420104E+06   8.7419239E+06   7.9849436E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   8.7419202E+06   8.7419202E+06   1.1649309E+07   1.0914417E+04   7.1527812E+04   8.7420065E+06   8.7419202E+06   7.9849400E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   8.7419159E+06   8.7419159E+06   1.1648284E+07   1.0913814E+04   7.1525998E+04   8.7420019E+06   8.7419159E+06   7.9849358E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   8.7419109E+06   8.7419109E+06   1.1647101E+07   1.0913118E+04   7.1523904E+04   8.7419966E+06   8.7419109E+06   7.9849310E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   8.7419051E+06   8.7419051E+06   1.1645735E+07   1.0912314E+04   7.1521486E+04   8.7419904E+06   8.7419051E+06   7.9849254E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   8.7418985E+06   8.7418985E+06   1.1644157E+07   1.0911386E+04   7.1518694E+04   8.7419834E+06   8.7418985E+06   7.9849189E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   8.7418909E+06   8.7418909E+06   1.1642336E+07   1.0910314E+04   7.1515471E+04   8.7419752E+06   8.7418909E+06   7.9849115E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   8.7418820E+06   8.7418820E+06   1.1640233E+07   1.0909076E+04   7.1511750E+04   8.7419658E+06   8.7418820E+06   7.9849028E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   8.7418718E+06   8.7418718E+06   1.1637806E+07   1.0907647E+04   7.1507454E+04   8.7419549E+06   8.7418718E+06   7.9848929E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   8.7418600E+06   8.7418600E+06   1.1635003E+07   1.0905998E+04   7.1502495E+04   8.7419423E+06   8.7418600E+06   7.9848814E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   8.7418464E+06   8.7418464E+06   1.1631767E+07   1.0904093E+04   7.1496771E+04   8.7419278E+06   8.7418464E+06   7.9848682E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810494E-05   8.7418307E+06   8.7418307E+06   1.1628031E+07   1.0901894E+04   7.1490164E+04   8.7419110E+06   8.7418307E+06   7.9848528E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8482237E-05   8.7418125E+06   8.7418125E+06   1.1623718E+07   1.0899355E+04   7.1482539E+04   8.7418917E+06   8.7418125E+06   7.9848352E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1353313E-05   8.7417916E+06   8.7417916E+06   1.1618740E+07   1.0896424E+04   7.1473739E+04   8.7418693E+06   8.7417916E+06   7.9848148E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
