#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   1.8220725E+07   1.8220725E+07   2.4282996E+07   1.3166987E+04   9.2091926E+04   1.8220738E+07   1.8220725E+07   7.6841876E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   1.8220722E+07   1.8220722E+07   2.4281241E+07   1.3166400E+04   9.2090001E+04   1.8220734E+07   1.8220722E+07   7.6841859E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   1.8220717E+07   1.8220717E+07   2.4279216E+07   1.3165723E+04   9.2087777E+04   1.8220730E+07   1.8220717E+07   7.6841839E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   1.8220712E+07   1.8220712E+07   2.4276876E+07   1.3164941E+04   9.2085210E+04   1.8220724E+07   1.8220712E+07   7.6841817E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   1.8220706E+07   1.8220706E+07   2.4274176E+07   1.3164039E+04   9.2082246E+04   1.8220718E+07   1.8220706E+07   7.6841791E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   1.8220699E+07   1.8220699E+07   2.4271057E+07   1.3162996E+04   9.2078824E+04   1.8220711E+07   1.8220699E+07   7.6841762E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   1.8220692E+07   1.8220692E+07   2.4267456E+07   1.3161793E+04   9.2074872E+04   1.8220703E+07   1.8220692E+07   7.6841727E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   1.8220683E+07   1.8220683E+07   2.4263298E+07   1.3160403E+04   9.2070310E+04   1.8220694E+07   1.8220683E+07   7.6841688E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   1.8220672E+07   1.8220672E+07   2.4258498E+07   1.3158798E+04   9.2065043E+04   1.8220683E+07   1.8220672E+07   7.6841642E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   1.8220660E+07   1.8220660E+07   2.4252956E+07   1.3156946E+04   9.2058962E+04   1.8220670E+07   1.8220660E+07   7.6841589E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   1.8220646E+07   1.8220646E+07   2.4246557E+07   1.3154806E+04   9.2051941E+04   1.8220656E+07   1.8220646E+07   7.6841528E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   1.8220630E+07   1.8220630E+07   2.4239170E+07   1.3152337E+04   9.2043837E+04   1.8220639E+07   1.8220630E+07   7.6841457E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   1.8220612E+07   1.8220612E+07   2.4230642E+07   1.3149485E+04   9.2034482E+04   1.8220620E+07   1.8220612E+07   7.6841376E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   1.8220590E+07   1.8220590E+07   2.4220797E+07   1.3146194E+04   9.2023684E+04   1.8220597E+07   1.8220590E+07   7.6841282E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   1.8220565E+07   1.8220565E+07   2.4209434E+07   1.3142394E+04   9.2011220E+04   1.8220572E+07   1.8220565E+07   7.6841173E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   1.8220537E+07   1.8220537E+07   2.4196318E+07   1.3138007E+04   9.1996837E+04   1.8220542E+07   1.8220537E+07   7.6841048E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   1.8220504E+07   1.8220504E+07   2.4181180E+07   1.3132943E+04   9.1980237E+04   1.8220507E+07   1.8220504E+07   7.6840903E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810494E-05   1.8220466E+07   1.8220466E+07   2.4163709E+07   1.3127099E+04   9.1961084E+04   1.8220468E+07   1.8220466E+07   7.6840736E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8482237E-05   1.8220422E+07   1.8220422E+07   2.4143549E+07   1.3120353E+04   9.1938986E+04   1.8220422E+07   1.8220422E+07   7.6840543E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1353313E-05   1.8220371E+07   1.8220371E+07   2.4120289E+07   1.3112568E+04   9.1913495E+04   1.8220369E+07   1.8220371E+07   7.6840320E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438594E-05   1.8220312E+07   1.8220312E+07   2.4093454E+07   1.3103585E+04   9.1884093E+04   1.8220308E+07   1.8220312E+07   7.6840063E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7754061E-05   1.8220245E+07   1.8220245E+07   2.4062499E+07   1.3093221E+04   9.1850188E+04   1.8220238E+07   1.8220245E+07   7.6839765E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316888E-05   1.8220166E+07   1.8220166E+07   2.4026800E+07   1.3081264E+04   9.1811099E+04   1.8220156E+07   1.8220166E+07   7.6839422E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145529E-05   1.8220076E+07   1.8220076E+07   2.3985637E+07   1.3067471E+04   9.1766042E+04   1.8220062E+07   1.8220076E+07   7.6839026E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259817E-05   1.8219972E+07   1.8219972E+07   2.3938183E+07   1.3051565E+04   9.1714124E+04   1.8219954E+07   1.8219972E+07   7.6838569E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3681064E-05   1.8219852E+07   1.8219852E+07   2.3883493E+07   1.3033225E+04   9.1654318E+04   1.8219829E+07   1.8219852E+07   7.6838042E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8432169E-05   1.8219713E+07   1.8219713E+07   2.3820484E+07   1.3012082E+04   9.1585452E+04   1.8219684E+07   1.8219713E+07   7.6837432E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537745E-05   1.8219553E+07   1.8219553E+07   2.3747913E+07   1.2987716E+04   9.1506191E+04   1.8219517E+07   1.8219553E+07   7.6836729E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9024236E-05   1.8219368E+07   1.8219368E+07   2.3664366E+07   1.2959645E+04   9.1415011E+04   1.8219325E+07   1.8219368E+07   7.6835918E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4920063E-05   1.8219154E+07   1.8219154E+07   2.3568228E+07   1.2927315E+04   9.1310182E+04   1.8219102E+07   1.8219154E+07   7.6834981E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255765E-05   1.8218908E+07   1.8218908E+07   2.3457662E+07   1.2890096E+04   9.1189744E+04   1.8218846E+07   1.8218908E+07   7.6833900E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8064159E-05   1.8218624E+07   1.8218624E+07   2.3330583E+07   1.2847271E+04   9.1051481E+04   1.8218550E+07   1.8218624E+07   7.6832653E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0538051E-04   1.8218296E+07   1.8218296E+07   2.3184633E+07   1.2798021E+04   9.0892902E+04   1.8218209E+07   1.8218296E+07   7.6831215E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-04   1.8217918E+07   1.8217918E+07   2.3017151E+07   1.2741420E+04   9.0711213E+04   1.8217815E+07   1.8217918E+07   7.6829555E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-04   1.8217482E+07   1.8217482E+07   2.2825148E+07   1.2676417E+04   9.0503302E+04   1.8217361E+07   1.8217482E+07   7.6827641E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-04   1.8216979E+07   1.8216979E+07   2.2605286E+07   1.2601830E+04   9.0265719E+04   1.8216837E+07   1.8216979E+07   7.6825434E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-04   1.8216399E+07   1.8216399E+07   2.2353851E+07   1.2516331E+04   8.9994673E+04   1.8216234E+07   1.8216399E+07   7.6822890E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-04   1.8215731E+07   1.8215731E+07   2.2066747E+07   1.2418436E+04   8.9686037E+04   1.8215538E+07   1.8215731E+07   7.6819958E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-04   1.8214961E+07   1.8214961E+07   2.1739491E+07   1.2306494E+04   8.9335365E+04   1.8214736E+07   1.8214961E+07   7.6816579E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-04   1.8214075E+07   1.8214075E+07   2.1367227E+07   1.2178687E+04   8.8937938E+04   1.8213813E+07   1.8214075E+07   7.6812688E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-04   1.8213054E+07   1.8213054E+07   2.0944766E+07   1.2033024E+04   8.8488841E+04   1.8212750E+07   1.8213054E+07   7.6808207E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-04   1.8211879E+07   1.8211879E+07   2.0466652E+07   1.1867349E+04   8.7983073E+04   1.8211526E+07   1.8211879E+07   7.6803050E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
