#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   1.6529807E+07   1.6529807E+07   2.2030632E+07   1.2239065E+04   8.3695608E+04   1.6529829E+07   1.6529807E+07   8.7770721E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   1.6529803E+07   1.6529803E+07   2.2029217E+07   1.2238572E+04   8.3694169E+04   1.6529825E+07   1.6529803E+07   8.7770702E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   1.6529799E+07   1.6529799E+07   2.2027584E+07   1.2238003E+04   8.3692508E+04   1.6529821E+07   1.6529799E+07   8.7770681E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   1.6529795E+07   1.6529795E+07   2.2025698E+07   1.2237346E+04   8.3690589E+04   1.6529817E+07   1.6529795E+07   8.7770656E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   1.6529790E+07   1.6529790E+07   2.2023521E+07   1.2236587E+04   8.3688374E+04   1.6529811E+07   1.6529790E+07   8.7770627E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   1.6529784E+07   1.6529784E+07   2.2021007E+07   1.2235711E+04   8.3685816E+04   1.6529805E+07   1.6529784E+07   8.7770594E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   1.6529777E+07   1.6529777E+07   2.2018104E+07   1.2234699E+04   8.3682863E+04   1.6529798E+07   1.6529777E+07   8.7770555E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   1.6529769E+07   1.6529769E+07   2.2014752E+07   1.2233530E+04   8.3679453E+04   1.6529789E+07   1.6529769E+07   8.7770511E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   1.6529759E+07   1.6529759E+07   2.2010881E+07   1.2232181E+04   8.3675517E+04   1.6529780E+07   1.6529759E+07   8.7770460E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   1.6529749E+07   1.6529749E+07   2.2006413E+07   1.2230623E+04   8.3670972E+04   1.6529768E+07   1.6529749E+07   8.7770400E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   1.6529736E+07   1.6529736E+07   2.2001254E+07   1.2228825E+04   8.3665725E+04   1.6529756E+07   1.6529736E+07   8.7770332E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   1.6529722E+07   1.6529722E+07   2.1995298E+07   1.2226748E+04   8.3659668E+04   1.6529741E+07   1.6529722E+07   8.7770253E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   1.6529706E+07   1.6529706E+07   2.1988422E+07   1.2224351E+04   8.3652677E+04   1.6529724E+07   1.6529706E+07   8.7770162E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   1.6529687E+07   1.6529687E+07   2.1980484E+07   1.2221583E+04   8.3644606E+04   1.6529704E+07   1.6529687E+07   8.7770057E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   1.6529665E+07   1.6529665E+07   2.1971320E+07   1.2218388E+04   8.3635291E+04   1.6529681E+07   1.6529665E+07   8.7769935E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   1.6529639E+07   1.6529639E+07   2.1960743E+07   1.2214699E+04   8.3624540E+04   1.6529654E+07   1.6529639E+07   8.7769795E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   1.6529610E+07   1.6529610E+07   2.1948535E+07   1.2210441E+04   8.3612134E+04   1.6529624E+07   1.6529610E+07   8.7769633E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5810494E-05   1.6529576E+07   1.6529576E+07   2.1934445E+07   1.2205526E+04   8.3597818E+04   1.6529589E+07   1.6529576E+07   8.7769445E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8482237E-05   1.6529537E+07   1.6529537E+07   2.1918185E+07   1.2199853E+04   8.3581302E+04   1.6529548E+07   1.6529537E+07   8.7769229E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1353313E-05   1.6529492E+07   1.6529492E+07   2.1899422E+07   1.2193305E+04   8.3562248E+04   1.6529501E+07   1.6529492E+07   8.7768980E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4438594E-05   1.6529441E+07   1.6529441E+07   2.1877773E+07   1.2185749E+04   8.3540271E+04   1.6529447E+07   1.6529441E+07   8.7768692E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.7754061E-05   1.6529381E+07   1.6529381E+07   2.1852799E+07   1.2177031E+04   8.3514927E+04   1.6529384E+07   1.6529381E+07   8.7768359E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.1316888E-05   1.6529311E+07   1.6529311E+07   2.1823992E+07   1.2166971E+04   8.3485706E+04   1.6529312E+07   1.6529311E+07   8.7767975E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5145529E-05   1.6529231E+07   1.6529231E+07   2.1790771E+07   1.2155367E+04   8.3452024E+04   1.6529228E+07   1.6529231E+07   8.7767532E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.9259817E-05   1.6529139E+07   1.6529139E+07   2.1752467E+07   1.2141982E+04   8.3413210E+04   1.6529132E+07   1.6529139E+07   8.7767020E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.3681064E-05   1.6529032E+07   1.6529032E+07   2.1708312E+07   1.2126547E+04   8.3368498E+04   1.6529020E+07   1.6529032E+07   8.7766429E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.8432169E-05   1.6528909E+07   1.6528909E+07   2.1657428E+07   1.2108750E+04   8.3317009E+04   1.6528892E+07   1.6528909E+07   8.7765747E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.3537745E-05   1.6528767E+07   1.6528767E+07   2.1598808E+07   1.2088236E+04   8.3257743E+04   1.6528744E+07   1.6528767E+07   8.7764959E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   7.9024236E-05   1.6528603E+07   1.6528603E+07   2.1531299E+07   1.2064596E+04   8.3189560E+04   1.6528572E+07   1.6528603E+07   8.7764050E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   8.4920063E-05   1.6528414E+07   1.6528414E+07   2.1453587E+07   1.2037363E+04   8.3111164E+04   1.6528375E+07   1.6528414E+07   8.7763002E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.1255765E-05   1.6528196E+07   1.6528196E+07   2.1364175E+07   1.2006002E+04   8.3021085E+04   1.6528147E+07   1.6528196E+07   8.7761791E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   9.8064159E-05   1.6527944E+07   1.6527944E+07   2.1261359E+07   1.1969904E+04   8.2917662E+04   1.6527884E+07   1.6527944E+07   8.7760394E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0538051E-04   1.6527653E+07   1.6527653E+07   2.1143208E+07   1.1928374E+04   8.2799026E+04   1.6527580E+07   1.6527653E+07   8.7758783E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-04   1.6527318E+07   1.6527318E+07   2.1007536E+07   1.1880621E+04   8.2663080E+04   1.6527230E+07   1.6527318E+07   8.7756924E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-04   1.6526931E+07   1.6526931E+07   2.0851883E+07   1.1825751E+04   8.2507487E+04   1.6526826E+07   1.6526931E+07   8.7754779E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-04   1.6526485E+07   1.6526485E+07   2.0673487E+07   1.1762750E+04   8.2329652E+04   1.6526360E+07   1.6526485E+07   8.7752306E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-04   1.6525971E+07   1.6525971E+07   2.0469266E+07   1.1690479E+04   8.2126726E+04   1.6525823E+07   1.6525971E+07   8.7749454E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-04   1.6525378E+07   1.6525378E+07   2.0235798E+07   1.1607658E+04   8.1895597E+04   1.6525204E+07   1.6525378E+07   8.7746167E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
