#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   1.8476510E+07   1.8476510E+07   2.4623680E+07   1.3345195E+04   9.4058878E+04   1.8476521E+07   1.8476510E+07   7.4871130E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   1.8476506E+07   1.8476506E+07   2.4621870E+07   1.3344592E+04   9.4056853E+04   1.8476517E+07   1.8476506E+07   7.4871114E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   1.8476501E+07   1.8476501E+07   2.4619779E+07   1.3343897E+04   9.4054516E+04   1.8476512E+07   1.8476501E+07   7.4871095E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   1.8476496E+07   1.8476496E+07   2.4617365E+07   1.3343093E+04   9.4051816E+04   1.8476507E+07   1.8476496E+07   7.4871073E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   1.8476490E+07   1.8476490E+07   2.4614578E+07   1.3342166E+04   9.4048699E+04   1.8476501E+07   1.8476490E+07   7.4871048E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   1.8476483E+07   1.8476483E+07   2.4611360E+07   1.3341095E+04   9.4045100E+04   1.8476494E+07   1.8476483E+07   7.4871019E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   1.8476475E+07   1.8476475E+07   2.4607644E+07   1.3339858E+04   9.4040945E+04   1.8476485E+07   1.8476475E+07   7.4870985E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   1.8476466E+07   1.8476466E+07   2.4603354E+07   1.3338430E+04   9.4036148E+04   1.8476476E+07   1.8476466E+07   7.4870946E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   1.8476455E+07   1.8476455E+07   2.4598400E+07   1.3336781E+04   9.4030609E+04   1.8476465E+07   1.8476455E+07   7.4870902E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   1.8476443E+07   1.8476443E+07   2.4592681E+07   1.3334877E+04   9.4024215E+04   1.8476452E+07   1.8476443E+07   7.4870850E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   1.8476429E+07   1.8476429E+07   2.4586078E+07   1.3332679E+04   9.4016832E+04   1.8476437E+07   1.8476429E+07   7.4870790E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   1.8476413E+07   1.8476413E+07   2.4578455E+07   1.3330142E+04   9.4008310E+04   1.8476420E+07   1.8476413E+07   7.4870721E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   1.8476394E+07   1.8476394E+07   2.4569655E+07   1.3327212E+04   9.3998473E+04   1.8476401E+07   1.8476394E+07   7.4870642E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   1.8476372E+07   1.8476372E+07   2.4559497E+07   1.3323830E+04   9.3987118E+04   1.8476378E+07   1.8476372E+07   7.4870550E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   1.8476347E+07   1.8476347E+07   2.4547771E+07   1.3319925E+04   9.3974013E+04   1.8476352E+07   1.8476347E+07   7.4870444E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   1.8476318E+07   1.8476318E+07   2.4534236E+07   1.3315418E+04   9.3958887E+04   1.8476321E+07   1.8476318E+07   7.4870321E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   1.8476284E+07   1.8476284E+07   2.4518616E+07   1.3310215E+04   9.3941433E+04   1.8476286E+07   1.8476284E+07   7.4870180E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
