#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   4.5899891E+06   4.5899891E+06   6.1193328E+06   1.1556252E+04   5.0254638E+04   4.5901713E+06   4.5899891E+06   4.5305651E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   4.5899884E+06   4.5899884E+06   6.1192309E+06   1.1556133E+04   5.0254196E+04   4.5901706E+06   4.5899884E+06   4.5305643E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   4.5899876E+06   4.5899876E+06   6.1191131E+06   1.1555996E+04   5.0253685E+04   4.5901696E+06   4.5899876E+06   4.5305634E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   4.5899866E+06   4.5899866E+06   6.1189771E+06   1.1555837E+04   5.0253096E+04   4.5901686E+06   4.5899866E+06   4.5305624E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   4.5899855E+06   4.5899855E+06   6.1188201E+06   1.1555654E+04   5.0252415E+04   4.5901674E+06   4.5899855E+06   4.5305612E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   4.5899842E+06   4.5899842E+06   6.1186387E+06   1.1555442E+04   5.0251629E+04   4.5901660E+06   4.5899842E+06   4.5305598E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   4.5899827E+06   4.5899827E+06   6.1184293E+06   1.1555198E+04   5.0250722E+04   4.5901643E+06   4.5899827E+06   4.5305582E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   4.5899810E+06   4.5899810E+06   6.1181875E+06   1.1554916E+04   5.0249674E+04   4.5901625E+06   4.5899810E+06   4.5305563E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   4.5899790E+06   4.5899790E+06   6.1179083E+06   1.1554590E+04   5.0248464E+04   4.5901603E+06   4.5899790E+06   4.5305542E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   4.5899767E+06   4.5899767E+06   6.1175859E+06   1.1554214E+04   5.0247067E+04   4.5901578E+06   4.5899767E+06   4.5305517E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
