#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0538051E-05   1.6829048E+07   1.6829048E+07   2.2429256E+07   1.2376454E+04   8.4754623E+04   1.6829069E+07   1.6829048E+07   8.6126851E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1324272E-05   1.6829045E+07   1.6829045E+07   2.2427785E+07   1.2375946E+04   8.4753115E+04   1.6829065E+07   1.6829045E+07   8.6126833E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2169152E-05   1.6829041E+07   1.6829041E+07   2.2426086E+07   1.2375359E+04   8.4751374E+04   1.6829061E+07   1.6829041E+07   8.6126811E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3077066E-05   1.6829036E+07   1.6829036E+07   2.2424125E+07   1.2374682E+04   8.4749363E+04   1.6829056E+07   1.6829036E+07   8.6126787E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4052717E-05   1.6829031E+07   1.6829031E+07   2.2421860E+07   1.2373900E+04   8.4747041E+04   1.6829051E+07   1.6829031E+07   8.6126758E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5101160E-05   1.6829025E+07   1.6829025E+07   2.2419246E+07   1.2372996E+04   8.4744360E+04   1.6829044E+07   1.6829025E+07   8.6126726E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6227825E-05   1.6829018E+07   1.6829018E+07   2.2416226E+07   1.2371954E+04   8.4741265E+04   1.6829037E+07   1.6829018E+07   8.6126688E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7438547E-05   1.6829009E+07   1.6829009E+07   2.2412740E+07   1.2370749E+04   8.4737691E+04   1.6829028E+07   1.6829009E+07   8.6126644E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8739600E-05   1.6829000E+07   1.6829000E+07   2.2408715E+07   1.2369359E+04   8.4733565E+04   1.6829018E+07   1.6829000E+07   8.6126594E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0137720E-05   1.6828989E+07   1.6828989E+07   2.2404068E+07   1.2367754E+04   8.4728802E+04   1.6829007E+07   1.6828989E+07   8.6126535E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1640152E-05   1.6828976E+07   1.6828976E+07   2.2398703E+07   1.2365900E+04   8.4723303E+04   1.6828994E+07   1.6828976E+07   8.6126468E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3254677E-05   1.6828962E+07   1.6828962E+07   2.2392509E+07   1.2363760E+04   8.4716955E+04   1.6828979E+07   1.6828962E+07   8.6126390E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4989658E-05   1.6828945E+07   1.6828945E+07   2.2385358E+07   1.2361290E+04   8.4709627E+04   1.6828961E+07   1.6828945E+07   8.6126300E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6854082E-05   1.6828926E+07   1.6828926E+07   2.2377103E+07   1.2358437E+04   8.4701168E+04   1.6828941E+07   1.6828926E+07   8.6126197E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8857607E-05   1.6828903E+07   1.6828903E+07   2.2367573E+07   1.2355145E+04   8.4691405E+04   1.6828917E+07   1.6828903E+07   8.6126077E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.1010610E-05   1.6828877E+07   1.6828877E+07   2.2356574E+07   1.2351343E+04   8.4680138E+04   1.6828890E+07   1.6828877E+07   8.6125939E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3324244E-05   1.6828847E+07   1.6828847E+07   2.2343878E+07   1.2346955E+04   8.4667135E+04   1.6828859E+07   1.6828847E+07   8.6125779E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
