#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0528268E-05   9.3715686E+06   9.3715686E+06   1.2492885E+07   -2.4879538E+03   -4.3109872E+05   9.3716688E+06   9.3715686E+06   8.7402921E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1313759E-05   9.3715669E+06   9.3715669E+06   1.2492490E+07   -2.4880891E+03   -4.3109414E+05   9.3716670E+06   9.3715669E+06   8.7402905E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2157854E-05   9.3715650E+06   9.3715650E+06   1.2492033E+07   -2.4882455E+03   -4.3108885E+05   9.3716650E+06   9.3715650E+06   8.7402886E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3064925E-05   9.3715628E+06   9.3715628E+06   1.2491506E+07   -2.4884260E+03   -4.3108274E+05   9.3716626E+06   9.3715628E+06   8.7402864E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4039670E-05   9.3715603E+06   9.3715603E+06   1.2490898E+07   -2.4886345E+03   -4.3107569E+05   9.3716599E+06   9.3715603E+06   8.7402839E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5087140E-05   9.3715574E+06   9.3715574E+06   1.2490195E+07   -2.4888752E+03   -4.3106755E+05   9.3716568E+06   9.3715574E+06   8.7402810E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6212759E-05   9.3715540E+06   9.3715540E+06   1.2489384E+07   -2.4891531E+03   -4.3105814E+05   9.3716532E+06   9.3715540E+06   8.7402776E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7422357E-05   9.3715501E+06   9.3715501E+06   1.2488447E+07   -2.4894741E+03   -4.3104728E+05   9.3716490E+06   9.3715501E+06   8.7402738E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8722202E-05   9.3715456E+06   9.3715456E+06   1.2487365E+07   -2.4898447E+03   -4.3103474E+05   9.3716442E+06   9.3715456E+06   8.7402693E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0119024E-05   9.3715404E+06   9.3715404E+06   1.2486115E+07   -2.4902726E+03   -4.3102026E+05   9.3716386E+06   9.3715404E+06   8.7402641E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1620061E-05   9.3715344E+06   9.3715344E+06   1.2484673E+07   -2.4907667E+03   -4.3100354E+05   9.3716321E+06   9.3715344E+06   8.7402582E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3233087E-05   9.3715275E+06   9.3715275E+06   1.2483007E+07   -2.4913371E+03   -4.3098423E+05   9.3716247E+06   9.3715275E+06   8.7402513E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4966457E-05   9.3715194E+06   9.3715194E+06   1.2481084E+07   -2.4919958E+03   -4.3096193E+05   9.3716161E+06   9.3715194E+06   8.7402433E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6829150E-05   9.3715102E+06   9.3715102E+06   1.2478863E+07   -2.4927563E+03   -4.3093618E+05   9.3716062E+06   9.3715102E+06   8.7402341E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8830815E-05   9.3714995E+06   9.3714995E+06   1.2476300E+07   -2.4936344E+03   -4.3090645E+05   9.3715948E+06   9.3714995E+06   8.7402235E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.0981819E-05   9.3714872E+06   9.3714872E+06   1.2473340E+07   -2.4946481E+03   -4.3087211E+05   9.3715816E+06   9.3714872E+06   8.7402113E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.3293305E-05   9.3714729E+06   9.3714729E+06   1.2469923E+07   -2.4958184E+03   -4.3083247E+05   9.3715663E+06   9.3714729E+06   8.7401971E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5777247E-05   9.3714565E+06   9.3714565E+06   1.2465978E+07   -2.4971694E+03   -4.3078669E+05   9.3715487E+06   9.3714565E+06   8.7401808E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8446509E-05   9.3714375E+06   9.3714375E+06   1.2461423E+07   -2.4987290E+03   -4.3073382E+05   9.3715283E+06   9.3714375E+06   8.7401620E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.1314920E-05   9.3714156E+06   9.3714156E+06   1.2456166E+07   -2.5005292E+03   -4.3067278E+05   9.3715049E+06   9.3714156E+06   8.7401402E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   4.4397336E-05   9.3713903E+06   9.3713903E+06   1.2450098E+07   -2.5026070E+03   -4.3060230E+05   9.3714777E+06   9.3713903E+06   8.7401151E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
