#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0419618E-05   1.3729165E+07   1.3729165E+07   1.8299699E+07   2.2361802E+05   3.2555045E+06   1.3729214E+07   1.3729165E+07   9.2623500E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1197003E-05   1.3729160E+07   1.3729160E+07   1.8298786E+07   2.2361498E+05   3.2554488E+06   1.3729208E+07   1.3729160E+07   9.2623462E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2032387E-05   1.3729153E+07   1.3729153E+07   1.8297731E+07   2.2361146E+05   3.2553844E+06   1.3729202E+07   1.3729153E+07   9.2623417E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2930097E-05   1.3729146E+07   1.3729146E+07   1.8296513E+07   2.2360740E+05   3.2553101E+06   1.3729194E+07   1.3729146E+07   9.2623366E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3894784E-05   1.3729138E+07   1.3729138E+07   1.8295107E+07   2.2360271E+05   3.2552243E+06   1.3729186E+07   1.3729138E+07   9.2623306E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4931443E-05   1.3729128E+07   1.3729128E+07   1.8293483E+07   2.2359729E+05   3.2551253E+06   1.3729176E+07   1.3729128E+07   9.2623237E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6045446E-05   1.3729116E+07   1.3729116E+07   1.8291608E+07   2.2359103E+05   3.2550109E+06   1.3729164E+07   1.3729116E+07   9.2623158E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7242562E-05   1.3729103E+07   1.3729103E+07   1.8289443E+07   2.2358381E+05   3.2548788E+06   1.3729151E+07   1.3729103E+07   9.2623067E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.8528992E-05   1.3729088E+07   1.3729088E+07   1.8286943E+07   2.2357547E+05   3.2547262E+06   1.3729135E+07   1.3729088E+07   9.2622961E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9911399E-05   1.3729071E+07   1.3729071E+07   1.8284057E+07   2.2356584E+05   3.2545501E+06   1.3729117E+07   1.3729071E+07   9.2622839E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.1396946E-05   1.3729051E+07   1.3729051E+07   1.8280725E+07   2.2355471E+05   3.2543467E+06   1.3729097E+07   1.3729051E+07   9.2622698E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2993325E-05   1.3729028E+07   1.3729028E+07   1.8276877E+07   2.2354187E+05   3.2541119E+06   1.3729073E+07   1.3729028E+07   9.2622535E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.4708807E-05   1.3729001E+07   1.3729001E+07   1.8272435E+07   2.2352704E+05   3.2538407E+06   1.3729045E+07   1.3729001E+07   9.2622347E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.6552278E-05   1.3728970E+07   1.3728970E+07   1.8267307E+07   2.2350992E+05   3.2535276E+06   1.3729014E+07   1.3728970E+07   9.2622130E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.8533286E-05   1.3728934E+07   1.3728934E+07   1.8261387E+07   2.2349015E+05   3.2531661E+06   1.3728977E+07   1.3728934E+07   9.2621880E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.0662092E-05   1.3728893E+07   1.3728893E+07   1.8254552E+07   2.2346733E+05   3.2527487E+06   1.3728935E+07   1.3728893E+07   9.2621590E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.2949724E-05   1.3728846E+07   1.3728846E+07   1.8246663E+07   2.2344097E+05   3.2522668E+06   1.3728886E+07   1.3728846E+07   9.2621256E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.5408032E-05   1.3728791E+07   1.3728791E+07   1.8237557E+07   2.2341054E+05   3.2517104E+06   1.3728830E+07   1.3728791E+07   9.2620870E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   3.8049748E-05   1.3728727E+07   1.3728727E+07   1.8227046E+07   2.2337541E+05   3.2510681E+06   1.3728764E+07   1.3728727E+07   9.2620425E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
