#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.1561506E-05   3.1488462E+06   3.1488462E+06   4.1981032E+06   9.2569630E+03   4.8639224E+04   3.1490019E+06   3.1488462E+06   3.1195187E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2424085E-05   3.1488458E+06   3.1488458E+06   4.1980471E+06   9.2568911E+03   4.8638890E+04   3.1490014E+06   3.1488458E+06   3.1195182E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3351019E-05   3.1488453E+06   3.1488453E+06   4.1979825E+06   9.2568081E+03   4.8638503E+04   3.1490009E+06   3.1488453E+06   3.1195177E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4347109E-05   3.1488447E+06   3.1488447E+06   4.1979078E+06   9.2567122E+03   4.8638057E+04   3.1490003E+06   3.1488447E+06   3.1195171E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5417516E-05   3.1488441E+06   3.1488441E+06   4.1978215E+06   9.2566015E+03   4.8637542E+04   3.1489996E+06   3.1488441E+06   3.1195164E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6567783E-05   3.1488434E+06   3.1488434E+06   4.1977219E+06   9.2564737E+03   4.8636947E+04   3.1489988E+06   3.1488434E+06   3.1195157E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7803869E-05   3.1488426E+06   3.1488426E+06   4.1976069E+06   9.2563261E+03   4.8636260E+04   3.1489979E+06   3.1488426E+06   3.1195147E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9132177E-05   3.1488416E+06   3.1488416E+06   4.1974741E+06   9.2561557E+03   4.8635466E+04   3.1489969E+06   3.1488416E+06   3.1195137E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0559588E-05   3.1488405E+06   3.1488405E+06   4.1973207E+06   9.2559588E+03   4.8634550E+04   3.1489957E+06   3.1488405E+06   3.1195125E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2093494E-05   3.1488392E+06   3.1488392E+06   4.1971436E+06   9.2557316E+03   4.8633492E+04   3.1489942E+06   3.1488392E+06   3.1195111E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3741841E-05   3.1488377E+06   3.1488377E+06   4.1969391E+06   9.2554691E+03   4.8632271E+04   3.1489926E+06   3.1488377E+06   3.1195095E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5513169E-05   3.1488360E+06   3.1488360E+06   4.1967030E+06   9.2551661E+03   4.8630860E+04   3.1489907E+06   3.1488360E+06   3.1195076E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
