#           k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   1.0808303E-05   9.2159207E+06   9.2159207E+06   1.2285492E+07   5.6442688E+04   7.4560178E+05   9.2160390E+06   9.2159207E+06   8.2444824E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1614687E-05   9.2159186E+06   9.2159186E+06   1.2285117E+07   5.6442083E+04   7.4559338E+05   9.2160367E+06   9.2159186E+06   8.2444803E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.2481233E-05   9.2159160E+06   9.2159160E+06   1.2284684E+07   5.6441385E+04   7.4558368E+05   9.2160340E+06   9.2159160E+06   8.2444779E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.3412431E-05   9.2159131E+06   9.2159131E+06   1.2284185E+07   5.6440578E+04   7.4557248E+05   9.2160309E+06   9.2159131E+06   8.2444751E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.4413104E-05   9.2159098E+06   9.2159098E+06   1.2283608E+07   5.6439647E+04   7.4555954E+05   9.2160274E+06   9.2159098E+06   8.2444719E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.5488434E-05   9.2159059E+06   9.2159059E+06   1.2282941E+07   5.6438571E+04   7.4554460E+05   9.2160232E+06   9.2159059E+06   8.2444682E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.6643992E-05   9.2159014E+06   9.2159014E+06   1.2282172E+07   5.6437329E+04   7.4552735E+05   9.2160185E+06   9.2159014E+06   8.2444639E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.7885764E-05   9.2158962E+06   9.2158962E+06   1.2281283E+07   5.6435895E+04   7.4550743E+05   9.2160130E+06   9.2158962E+06   8.2444589E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.9220182E-05   9.2158903E+06   9.2158903E+06   1.2280258E+07   5.6434239E+04   7.4548442E+05   9.2160067E+06   9.2158903E+06   8.2444531E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.0654159E-05   9.2158834E+06   9.2158834E+06   1.2279073E+07   5.6432327E+04   7.4545786E+05   9.2159994E+06   9.2158834E+06   8.2444465E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.2195120E-05   9.2158754E+06   9.2158754E+06   1.2277705E+07   5.6430118E+04   7.4542719E+05   9.2159910E+06   9.2158754E+06   8.2444389E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.3851050E-05   9.2158662E+06   9.2158662E+06   1.2276126E+07   5.6427568E+04   7.4539178E+05   9.2159813E+06   9.2158662E+06   8.2444300E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.5630525E-05   9.2158556E+06   9.2158556E+06   1.2274303E+07   5.6424624E+04   7.4535088E+05   9.2159700E+06   9.2158556E+06   8.2444198E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.7542763E-05   9.2158433E+06   9.2158433E+06   1.2272197E+07   5.6421224E+04   7.4530366E+05   9.2159570E+06   9.2158433E+06   8.2444080E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   2.9597669E-05   9.2158292E+06   9.2158292E+06   1.2269766E+07   5.6417299E+04   7.4524914E+05   9.2159420E+06   9.2158292E+06   8.2443944E+06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
